ID	TokenizedText	datetime	sentiment	pre-processed-tweet	pos_cnt	neg_cnt	retweet_cnt
16489	alessandro riva leaves $nvs for $gild to head up oncology and hematology .	2017-01-03T21:35:28.000Z	-1	leaves nvs gild head up oncology	0	0	2
16715	investors sell tesla 's delivery numbers $tsla	2017-01-03T22:30:02.000Z	1	investors sell teslas delivery numbers tsla	0	1	1
16784	netflix watchers should be mindful of three things in 2017 , says @barronsnext , and only one of those is trump : $nflx	2017-01-03T22:25:47.000Z	-1	netflix watchers three things 2017 says barronsnext one trump nflx	0	0	0
16914	$spy intermed trend trying to turn higher , key levels & amp ; potential scenario	2017-01-03T22:17:30.000Z	1	spy trend trying turn higher key levels amp potential scenario	0	0	13
17082	whirlpool has teamed up with amazon to offer appliances that respond to voice commands via alexa :	2017-01-03T23:19:52.000Z	1	up amazon offer respond voice via alexa	0	0	12
17130	amazon fire tv to be integrated into multiple tv sets : $amzn	2017-01-03T23:16:20.000Z	1	amazon fire tv integrated multiple tv sets amzn	0	0	0
17442	rt @361capital : lg cap all-time high jumps to 15 stocks with financials and foods owning the list . $xlf $xlp	2017-01-03T22:50:48.000Z	1	rt 361capital lg cap alltime high jumps 15 stocks financials foods owning list xlf xlp	0	0	7
17633	rbc 's top 10 internet surprises for 2017 $amzn $baba $ebay $fb $nflx $goog $twtr $yelp	2017-01-04T00:00:03.000Z	1	rbcs top 10 internet surprises 2017 amzn baba ebay fb nflx goog twtr yelp	0	0	6
17852	@mathewi if u ever get the urge to quit let me know beforehand so i can short $twtr stock	2017-01-03T23:41:57.000Z	-1	u ever get quit let know short twtr stock	0	2	0
18040	what is the future of #evs ? $gs research explains why lithium is the new gasoline : #ces2017	2017-01-04T01:01:08.000Z	1	future gs research explains lithium new ces2017	0	0	25
18235	stocktwits 'daily rip ' ( daily email ) is always great but i loved today 's $spy	2017-01-04T00:37:14.000Z	1	stocktwits daily rip daily email always great loved todays spy	1	0	0
18236	rt @smartstocktrend : $dis starting to look interesting again - new 52 week high today . $spy #disney #trendfollowing #trading #stocks #stock	2017-01-04T00:37:11.000Z	1	rt dis starting look interesting new 52 week high today spy disney trading stocks stock	1	0	6
18261	now you can get paid for wearing your fitbit . $fit	2017-01-04T00:35:06.000Z	1	get paid fitbit fit	0	0	0
18314	shutterfly taken to task by @megynkelly for failing to deliver order $sfly $twtr	2017-01-04T00:30:02.000Z	-1	taken failing deliver order sfly twtr	0	1	0
18407	updated : tesla narrowly misses 80,000-vehicle sales goal in 2016 $tsla	2017-01-04T00:21:33.000Z	-1	updated tesla misses sales goal 2016 tsla	0	1	1
18413	giggle at $amzn 's margins all you want , $wmt 's last year ( fiscal ) full year had net gaap margins of 3 % . derp .	2017-01-04T00:20:54.000Z	1	amzns margins want last year fiscal full year net gaap margins 3	0	0	0
18506	rich cocktail sparks gold to three-week high by ole hansen $oil $gld $slv	2017-01-04T10:19:13.000Z	1	rich sparks gold high ole hansen oil gld slv	0	0	0
18538	$qqq are n't leading but if they hold $188.80ish they wo n't be a headwind . working thru $120ish with a close above helps the bulls	2017-01-04T10:11:22.000Z	1	qqq arent leading hold wont working thru close above helps bulls	1	0	0
18559	$spy put a low in at $223.88 . your first support point of reference in 2017. see if it can clear and stay above $225.83 for more ++action	2017-01-04T10:08:27.000Z	-1	spy put low first support point reference 2017 see clear stay above action	0	1	3
18565	$spx futures up 3 after a choppy start to the year . use 2245 as support to trade against for 2017. a close above 2263 opens door 2277++	2017-01-04T10:06:44.000Z	1	spx futures up 3 choppy start year use support trade 2017 close above opens door 2277	0	0	1
18576	good morning . mostly green arrows around the world . europe off small/consolidating . big start in japan+2.5 % shanghai+.76 % $spx futures up 3	2017-01-04T10:05:17.000Z	1	good morning mostly green arrows around world europe big start spx futures up 3	1	0	1
19517	lowest number of $spx tech companies issuing negative eps guidance for a quarter since q3 2010 .	2017-01-04T12:30:36.000Z	-1	lowest number spx tech companies issuing negative eps guidance quarter since q3 2010	0	1	15
19535	rt @rbipodcast : winners tend to keep winning , but it can be hard to buy shares of a company like $amzn when they have already gained so muc	2017-01-04T12:29:24.000Z	1	rt winners tend keep winning hard buy shares company like amzn already gained	4	0	8
19581	with new stake in here , $intc ups its commitment to the growing self-driving sector	2017-01-04T12:24:11.000Z	1	new stake intc ups commitment growing selfdriving sector	0	0	0
20004	alibaba sues sellers of counterfeit goods for the first time after it was blacklisted by the us	2017-01-04T13:12:20.000Z	-1	alibaba sellers goods first time us	0	2	1
20045	icymi : will trump effect push tech titans to bring more jobs back to u.s. ? $aapl $msft $ibm	2017-01-04T13:08:58.000Z	-1	icymi trump effect push tech bring jobs back us aapl msft ibm	0	0	0
20116	rt @davidschawel : sometimes hard to wrap your head around $amzn	2017-01-04T13:03:39.000Z	-1	rt sometimes hard wrap head around amzn	0	0	733
20126	tesla narrowly misses 80,000-vehicle sales goal in 2016 $tsla	2017-01-04T13:03:12.000Z	-1	tesla misses sales goal 2016 tsla	0	1	0
20185	$tsla #tesla motors q4 deliveries 22,200 vs streetaccount consensus 25,430 covered on @morningsmaria by @cherylcasone @dagenmcdowell	2017-01-04T13:00:03.000Z	-1	tsla tesla motors q4 deliveries 22200 vs streetaccount consensus covered	0	0	0
20268	$spx futs up 3 as the upper pennant expands . we have a few new points of references to trade against- levels	2017-01-04T12:52:52.000Z	1	spx futs up 3 upper pennant expands new points trade levels	0	0	7
20342	$aapl reported cut in iphone production is no reason to doubt the stock	2017-01-04T12:45:08.000Z	-1	aapl reported cut iphone production no reason doubt stock	0	2	0
20345	maersk , alibaba team up to offer online booking service for ship space $baba	2017-01-04T12:45:01.000Z	1	alibaba team up offer online service ship space baba	0	0	14
20483	rt @factset : lowest number of $spx tech companies issuing negative eps guidance for a quarter since q3 2010 .	2017-01-04T12:33:53.000Z	-1	rt factset lowest number spx tech companies issuing negative eps guidance quarter since q3 2010	0	1	15
20508	apple remains a good play , largely because the company is one of the world 's great technology innovators :	2017-01-04T14:16:04.000Z	1	apple remains good play largely company one worlds great technology innovators	2	0	7
20527	which `` dog of the dow '' might be `` best in show '' in 2017 ? @jkrinskymkm says $ibm has `` the most potential . ''	2017-01-04T14:15:12.000Z	1	dow might best show 2017 jkrinskymkm says ibm potential	1	0	9
20612	$amzn is doing well by reducing inventory and using 3rd party	2017-01-04T14:11:08.000Z	1	amzn well reducing inventory using 3rd party	0	0	1
20703	rt @reformedbroker : $amzn has had a double-digit drawdown in all 20 years it 's been public , averaging - 36 % ! must	2017-01-04T14:06:07.000Z	1	rt reformedbroker amzn 20 years public 36 must	0	0	63
20823	if there was a game that combined musical chairs with a giant game of chicken , it would be called `` the 2017 stock market . '' $spx $ndx	2017-01-04T13:58:05.000Z	-1	game combined giant game chicken would called 2017 stock market spx ndx	0	0	4
21029	tesla . the future . $tsla	2017-01-04T14:53:04.000Z	1	tesla future tsla	0	0	1
21108	rt @cheddar : live from the @nyse s big board ! the dow continues to flirt with 20k . #cheddarlive #golive $djia	2017-01-04T14:50:17.000Z	1	rt cheddar live big board dow continues 20k cheddarlive golive djia	0	0	8
21149	$gm employs 200k workers worldwide . the $aapl ecosystem alone employs over 600k workers .	2017-01-04T14:49:07.000Z	1	gm workers worldwide aapl alone workers	0	0	0
21270	rt @timothysykes : 7 daily habits for becoming a millionaire rinse and repeat every day $fb $twtr	2017-01-04T14:45:54.000Z	1	rt timothysykes 7 daily habits becoming millionaire repeat every day fb twtr	0	0	40
21272	$fit long this one for a swing trade . 40 % short . looks good on multiple timeframes .	2017-01-04T14:45:51.000Z	1	fit long one swing trade 40 short looks good multiple	2	1	0
21336	disclaimer : these tweets come from a salty $twtr shareholder @jack	2017-01-04T14:43:58.000Z	-1	tweets come twtr shareholder jack	0	1	1
21430	live from the @nyse s big board ! the dow continues to flirt with 20k . #cheddarlive #golive $djia	2017-01-04T14:40:45.000Z	1	live big board dow continues 20k cheddarlive golive djia	0	0	8
21467	#tesla is down 3 % today after missing its own guidance for vehicle deliveries in 2016 . 76,230 delivered vs its 80,000-90,000 goal $tsla	2017-01-04T14:39:35.000Z	-1	tesla down 3 today missing guidance vehicle deliveries 2016 delivered vs goal tsla	0	0	1
21484	5 stocks to watch for earnings season gains $nflx $nvda $aa $tsla $etsy	2017-01-04T14:38:47.000Z	1	5 stocks watch earnings season gains nflx nvda aa tsla etsy	1	0	4
21487	#stocks start higher today again . seeing everything green . nvidia gives keynote at ces today . buyers in front . up $3 . going to be good $nvda	2017-01-04T14:38:42.000Z	1	stocks start higher today seeing everything green nvidia gives keynote ces today buyers front up 3 going good nvda	1	0	6
21497	wednesday winnings - yesterday 's futures trades make $9,360 to start the year off right ! $sonc $jo $sbux $oil $slw	2017-01-04T14:38:16.000Z	1	wednesday yesterdays futures trades make start year right jo sbux oil slw	0	0	1001
21845	thanks . this is a 2017 focus . it 's good to look at chart and commentary . vtf saw us by back as it was red $tsla	2017-01-04T14:59:31.000Z	1	thanks 2017 focus good look chart commentary vtf saw us back red tsla	1	0	1
22067	rt @rorol : trump 's pick for sec brings m & amp ; a , ipo experinece ; but lacks management , enforcement knowhow . also , too close to $gs ?	2017-01-04T17:33:08.000Z	-1	rt rorol trumps pick sec brings mampa ipo management enforcement also close gs	0	1	4
22177	@chaseknowssd @adamsinger @gerberkawasaki lol $tsla is up over 4 % today	2017-01-04T17:28:56.000Z	1	adamsinger gerberkawasaki lol tsla up 4 today	0	0	0
22212	s & amp ; p 500 -- still some room until that upper trendline $spx	2017-01-04T17:27:24.000Z	1	sampp 500 still room upper spx	0	0	2
22407	exxon mobil has reached an agreement for tillerson 's exit that should ease many conflict of interest concerns :	2017-01-04T17:18:06.000Z	-1	exxon mobil reached agreement tillersons exit many conflict interest concerns	0	2	9
22432	best way to start 2017 -- options insight w/ @juleshyman on how to play $pypl paypal . must watch here .	2017-01-04T17:16:52.000Z	1	best way start 2017 options insight w juleshyman play pypl paypal must watch	1	0	3
22563	big banks off to hot start in 2017 . $jpm at all-time high . $bac $c $ms rallying . will trump & amp ; fed push banks higher ?	2017-01-04T18:00:09.000Z	1	big banks hot start 2017 jpm alltime high bac c ms rallying trump amp fed push banks higher	0	0	8
22708	athleisure war ? amazon will sell its own line of clothing $amzn $lulu $nke $uaa	2017-01-04T17:53:01.000Z	1	athleisure war amazon sell line clothing amzn lulu nke uaa	0	1	1
22735	there is no thirst like $fb chrome notifications which i i keep turning off but keep coming back . do you ~ want ~ me to delete my account ? ?	2017-01-04T17:51:31.000Z	-1	no like fb keep turning keep coming back want account	0	0	0
22744	rt @stocktwits : could you have held through this ? these are the biggest $amzn drawdowns since 1997. a chart by @michaelbatnick .	2017-01-04T17:51:00.000Z	-1	rt stocktwits could held biggest amzn since 1997 chart	0	0	20
22753	of the 11,414 ratings on $spx companies , 49 % are buy , 45 % are hold , and 6 % are sell .	2017-01-04T17:50:16.000Z	1	ratings spx companies 49 buy 45 hold 6 sell	1	1	3
22917	3 reasons #china stocks can rise 40 % in 2017 #emergingmarket $fxi $baba $ashr $pek $mchi @barronsonline @shuli_ren	2017-01-04T17:41:14.000Z	1	3 reasons china stocks rise 40 2017 emergingmarket fxi baba ashr pek mchi barronsonline shuliren	1	0	1
22994	oppenheimer cooks up 2017 outlook for 6 restaurant stocks $bjri $bobe $cmg $sbux $pnra $jack	2017-01-04T17:37:01.000Z	1	oppenheimer cooks up 2017 outlook 6 restaurant stocks bobe cmg sbux pnra jack	0	0	0
23007	seems like tesla investors weren t that worried by what they saw last night with faraday future	2017-01-04T18:28:14.000Z	1	seems like tesla investors worried saw last night faraday future	0	0	4
23078	granted , 2017 has only just begun . but worth noting that the dog of the dow in 2016 is off to a hot start this year . $nke already up 4 % .	2017-01-04T18:23:48.000Z	1	granted 2017 begun worth noting dow 2016 hot start year nke already up 4	0	0	1
23165	dead cat bounces and armchair contrarians $spx	2017-01-04T18:20:14.000Z	-1	dead cat bounces spx	0	0	3
23184	rt @linnaneciara : airline stocks are about to take a breather after strong fourth-quarter gains , says cowen $dal $luv $xal	2017-01-04T18:19:07.000Z	1	rt linnaneciara airline stocks take breather strong fourthquarter gains says cowen dal luv	2	0	5
23212	for more on goldman sachs and sec investigative activity of the big banks , see our report ( now free ) from 2014 $gs	2017-01-04T18:18:14.000Z	-1	goldman sachs sec activity big banks see report free 2014 gs	0	0	0
23236	$aapl cash return & amp ; balance ... astounding .	2017-01-04T18:16:38.000Z	1	aapl cash return amp balance astounding	0	0	8
23251	goldman sachs : per the sec , at feb-2013 , $gs was listed in approx 23 sec matters . that rose to almost 50 by jan-2014 . nothing to see here .	2017-01-04T18:15:48.000Z	1	goldman sachs per sec gs 23 sec matters rose almost 50 nothing see	0	0	0
23333	rt @lamonicabuzz : big banks off to hot start in 2017 . $jpm at all-time high . $bac $c $ms rallying . will trump & amp ; fed push banks higher ?	2017-01-04T18:10:45.000Z	1	rt lamonicabuzz big banks hot start 2017 jpm alltime high bac c ms rallying trump amp fed push banks higher	0	0	8
23355	panasonic says battery manufacturing line in $tsla gigafactory about to start . eventually for model 3 . #ces2017	2017-01-04T18:09:40.000Z	1	panasonic says battery manufacturing line tsla gigafactory start eventually model 3 ces2017	0	0	1
23378	is amazon close to launching its own workout clothing line ? $amzn @thestreet	2017-01-04T18:08:44.000Z	1	amazon close launching workout clothing line amzn thestreet	0	0	1
23579	rt @alex : in classic $tsla style , the firm missed car deliveries expectations , and the market rewarded it with a +4.23 % share price change .	2017-01-04T18:49:26.000Z	1	rt alex tsla style firm missed car deliveries expectations market share price change	1	1	4
23638	10 ceos you need to follow on twitter $aapl $iep $msft $tsla $twtr	2017-01-04T18:47:08.000Z	1	10 ceos need follow twitter aapl msft tsla twtr	0	0	0
